0,1,2,3,4,5,6,7
0.9098360538482666,0.9791666865348816,0.9356912970542908,0.8981001973152161,0.9341563582420349,0.9823943376541138,0.9639639854431152,1.0
0.9754098653793335,0.995192289352417,0.971061110496521,0.9550949931144714,1.0,0.9753521084785461,0.9714714884757996,1.0
0.9590163826942444,0.9935897588729858,0.9614148139953613,0.9481865167617798,0.991769552230835,0.9788732528686523,0.9684684872627258,1.0
0.5573770403862,0.9759615659713745,0.8392282724380493,0.621761679649353,0.9711934328079224,0.6971830725669861,0.9729729890823364,1.0
0.9590163826942444,0.9935897588729858,0.9614148139953613,0.9481865167617798,0.991769552230835,0.9788732528686523,0.9684684872627258,1.0
0.9508196711540222,0.995192289352417,0.9774919748306274,0.9827288389205933,1.0,0.9577465057373047,0.954954981803894,1.0
0.9508196711540222,0.995192289352417,0.9742765426635742,0.9810017347335815,1.0,0.9577465057373047,0.9504504799842834,1.0
0.9549180269241333,0.9967948794364929,0.9807074069976807,0.9810017347335815,1.0,0.9683098793029785,0.9609609842300415,1.0
0.9836065769195557,0.9983974099159241,0.9742765426635742,0.9620034694671631,0.9958847761154175,0.9753521084785461,0.966966986656189,1.0
0.9754098653793335,0.995192289352417,0.9646302461624146,0.9568220973014832,0.9958847761154175,0.9788732528686523,0.9699699878692627,1.0
0.9549180269241333,0.9967948794364929,0.9807074069976807,0.9810017347335815,1.0,0.9683098793029785,0.9609609842300415,1.0
0.9549180269241333,0.9935897588729858,0.9678456783294678,0.9775474667549133,0.9958847761154175,0.9718309640884399,0.9534534811973572,1.0
0.9795082211494446,0.995192289352417,0.971061110496521,0.9671847820281982,1.0,0.9788732528686523,0.9594594836235046,1.0
0.9098360538482666,0.9791666865348816,0.9356912970542908,0.8981001973152161,0.9341563582420349,0.9823943376541138,0.9639639854431152,1.0
0.9754098653793335,0.995192289352417,0.9807074069976807,0.9671847820281982,1.0,0.9788732528686523,0.9639639854431152,1.0
0.5573770403862,0.9759615659713745,0.8392282724380493,0.621761679649353,0.9711934328079224,0.6971830725669861,0.9729729890823364,1.0
0.9836065769195557,1.0,0.9807074069976807,0.9706390500068665,0.9958847761154175,0.98591548204422,0.9654654860496521,1.0
0.9467213153839111,0.995192289352417,0.9678456783294678,0.9775474667549133,1.0,0.9612675905227661,0.9489489197731018,1.0
0.9344262480735779,0.9935897588729858,0.9517685174942017,0.9740932583808899,0.9958847761154175,0.9647887349128723,0.9414414167404175,1.0
0.9795082211494446,1.0,0.9774919748306274,0.9671847820281982,1.0,0.9753521084785461,0.966966986656189,1.0
0.9508196711540222,0.9967948794364929,0.9807074069976807,0.9810017347335815,1.0,0.9612675905227661,0.9624624848365784,1.0
0.9754098653793335,0.995192289352417,0.9807074069976807,0.9671847820281982,1.0,0.9788732528686523,0.9639639854431152,1.0
