0,1,2,3,4,5,6,7
0.9836065769195557,1.0,0.971061110496521,0.9637305736541748,1.0,0.9683098793029785,0.9699699878692627,1.0
0.9631147384643555,1.0,0.9774919748306274,0.9723661541938782,1.0,0.9718309640884399,0.9654654860496521,1.0
0.8196721076965332,0.9935897588729858,0.5627009868621826,0.9447323083877563,0.8724279999732971,0.9260563254356384,0.902402400970459,1.0
0.9262295365333557,0.995192289352417,0.9742765426635742,0.9706390500068665,0.991769552230835,0.9612675905227661,0.9504504799842834,1.0
0.9795082211494446,1.0,0.9774919748306274,0.9620034694671631,1.0,0.9788732528686523,0.9744744896888733,1.0
0.2991803288459778,0.9743589758872986,0.8874598145484924,0.606217622756958,0.9382715821266174,0.9260563254356384,0.804804801940918,1.0
0.8893442749977112,0.9855769276618958,0.8745980858802795,0.8877374529838562,0.9053497910499573,0.8908450603485107,0.9804804921150208,1.0
0.9713114500045776,0.9983974099159241,0.9871382713317871,0.951640784740448,0.9958847761154175,0.9753521084785461,0.9729729890823364,1.0
0.9549180269241333,0.9983974099159241,0.938906729221344,0.9585492014884949,0.9958847761154175,0.9436619877815247,0.9444444179534912,1.0
0.9713114500045776,0.9919871687889099,0.9356912970542908,0.9032815098762512,0.991769552230835,0.9647887349128723,0.9819819927215576,1.0
0.9631147384643555,0.9983974099159241,0.9678456783294678,0.9602763652801514,1.0,0.9718309640884399,0.966966986656189,1.0
